"","term","statistic","df","p.value"
"1","(Intercept)",280.272830802098,1,6.54849773612074e-63
"2","f.watering",2.73365152386745,3,0.434538828789159
"3","seedmix",0.462989065822178,1,0.496230332592208
"4","brickType",12.1450037658068,1,0.00049219542411095
"5","brickRatio",4.9074168840406,1,0.0267416041116489
"6","brickType:brickRatio",0.606690757775321,1,0.436036525950271
